id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,claim_status
415020,16-25,female,majority,0-9y,high school,working class,0.492009785043389,owned,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,no claim
429468,26-39,male,majority,10-19y,university,middle class,0.2985615547694567,owned,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,0,no claim
679338,26-39,male,majority,10-19y,none,middle class,0.4902290213300943,owned,after 2015,0.0,1.0,32765,8000.0,sedan,6,0,1,no claim
451103,40-64,male,majority,20-29y,high school,working class,0.4861193938777199,leased,after 2015,1.0,1.0,10238,10000.0,sedan,3,1,3,no claim
932826,65+,female,majority,10-19y,high school,upper class,0.6831120926846176,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
765652,65+,female,majority,30y+,none,upper class,0.5612694270227846,owned,before 2015,0.0,1.0,10238,15000.0,sports car,3,0,4,no claim
186,26-39,male,majority,0-9y,high school,working class,0.4703939447316599,leased,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,no claim
804470,26-39,female,majority,10-19y,university,poverty,0.5250327586154788,owned,before 2015,0.0,0.0,32765,16000.0,sedan,0,2,1,no claim
528992,16-25,male,majority,0-9y,high school,middle class,0.5250327586154788,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
62930,40-64,male,majority,10-19y,university,upper class,0.5647194671204686,leased,before 2015,1.0,0.0,10238,9000.0,sports car,2,1,0,no claim
197936,65+,male,majority,20-29y,university,upper class,0.6623549081430589,owned,after 2015,1.0,1.0,32765,11000.0,sedan,4,0,2,no claim
236019,65+,female,majority,30y+,university,upper class,0.6822652619147225,owned,before 2015,0.0,1.0,10238,11000.0,sedan,3,0,6,no claim
184376,40-64,female,majority,20-29y,high school,upper class,0.4815552473106616,owned,before 2015,0.0,1.0,32765,13000.0,sedan,4,0,1,no claim
186552,65+,male,majority,20-29y,high school,middle class,0.4951101498758074,owned,before 2015,1.0,1.0,10238,10000.0,sedan,5,0,2,no claim
519425,65+,female,majority,30y+,university,upper class,0.6306806950888181,owned,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,2,no claim
108122,16-25,male,minority,0-9y,high school,poverty,0.2522091360163383,leased,after 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,claim
936450,40-64,female,minority,20-29y,university,upper class,0.6170091118547167,owned,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,1,no claim
529009,16-25,male,majority,0-9y,high school,middle class,0.4886425329217525,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,claim
833844,65+,male,majority,30y+,none,middle class,0.6050403550582458,owned,before 2015,1.0,1.0,10238,11000.0,sedan,4,1,5,no claim
91848,40-64,female,minority,20-29y,university,upper class,0.6717100870579658,owned,before 2015,1.0,1.0,32765,10000.0,sedan,5,1,1,no claim
960784,40-64,female,majority,20-29y,high school,upper class,0.6100432190746569,owned,before 2015,1.0,1.0,32765,9000.0,sedan,3,1,0,no claim
342618,40-64,male,majority,0-9y,high school,middle class,0.4908173074873918,leased,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
453418,40-64,male,minority,10-19y,university,upper class,0.6898557481349145,owned,after 2015,1.0,1.0,32765,9000.0,sedan,1,0,1,no claim
861194,26-39,female,majority,10-19y,high school,middle class,0.5250327586154788,owned,before 2015,0.0,1.0,10238,12000.0,sports car,2,0,1,no claim
172677,40-64,male,minority,10-19y,high school,upper class,0.6805790358149334,owned,before 2015,0.0,1.0,10238,10000.0,sedan,1,1,3,no claim
350213,16-25,female,minority,0-9y,high school,working class,0.3762128532654633,owned,after 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,no claim
427060,65+,female,majority,30y+,university,upper class,0.6074660885575695,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,1,1,no claim
833902,16-25,female,majority,0-9y,university,poverty,0.3333790364733304,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
202943,16-25,male,majority,0-9y,high school,poverty,0.3258894553264021,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
551323,26-39,male,majority,0-9y,university,upper class,0.6428911507913367,owned,after 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,no claim
38580,16-25,male,majority,0-9y,high school,working class,0.3249858221459045,owned,before 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,claim
193387,16-25,female,majority,0-9y,university,upper class,0.6114875987420983,owned,after 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,claim
26228,40-64,male,majority,20-29y,university,upper class,0.6741873673026819,owned,before 2015,1.0,1.0,92101,7000.0,sedan,1,0,1,no claim
287790,26-39,female,minority,10-19y,high school,middle class,0.6238600356746651,owned,before 2015,1.0,1.0,32765,12000.0,sedan,3,0,1,no claim
135509,26-39,female,majority,10-19y,high school,middle class,0.6597861113624699,owned,after 2015,0.0,1.0,10238,13000.0,sedan,1,0,0,no claim
818522,65+,female,majority,20-29y,university,upper class,0.4972300723518808,owned,after 2015,1.0,1.0,10238,15000.0,sedan,3,0,2,no claim
968115,65+,male,majority,30y+,university,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,12000.0,sedan,5,0,8,no claim
372874,26-39,female,majority,10-19y,high school,working class,0.4929078849478778,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,no claim
540632,26-39,male,majority,10-19y,high school,working class,0.5775147742265758,owned,before 2015,0.0,0.0,10238,16000.0,sedan,2,1,0,no claim
45157,26-39,male,minority,0-9y,none,poverty,0.292372046730257,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,claim
70979,16-25,male,majority,0-9y,university,middle class,0.3965531992211328,leased,before 2015,1.0,0.0,32765,7000.0,sedan,0,0,0,claim
668552,26-39,male,majority,10-19y,none,working class,0.3851192075283321,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,1,claim
324785,26-39,female,majority,0-9y,none,poverty,0.3688983699474711,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
621262,65+,female,majority,20-29y,university,upper class,0.4974103899565097,owned,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,1,no claim
976455,16-25,female,majority,0-9y,university,middle class,0.5122784279344629,leased,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
816614,26-39,male,majority,10-19y,university,upper class,0.5371008543579416,owned,before 2015,0.0,0.0,32765,9000.0,sedan,3,1,1,no claim
558961,26-39,female,majority,10-19y,high school,middle class,0.4264590850148064,owned,after 2015,1.0,1.0,10238,10000.0,sedan,1,1,2,no claim
840221,26-39,female,majority,10-19y,university,middle class,0.5770052255385658,owned,before 2015,0.0,1.0,10238,9000.0,sedan,2,0,1,no claim
659990,26-39,male,majority,10-19y,university,middle class,0.6720414032404887,owned,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,4,no claim
518694,40-64,male,majority,10-19y,high school,upper class,0.6391950289541595,owned,after 2015,0.0,1.0,32765,10000.0,sedan,6,1,1,no claim
305388,40-64,male,majority,0-9y,university,upper class,0.5253374353831595,owned,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
965555,26-39,female,majority,10-19y,high school,middle class,0.5305724568083574,owned,before 2015,1.0,1.0,32765,8000.0,sedan,1,0,0,no claim
589113,65+,male,minority,30y+,none,middle class,0.4429112897612818,owned,before 2015,1.0,1.0,10238,13000.0,sedan,6,0,4,no claim
992359,16-25,male,majority,0-9y,none,poverty,0.4030959607049746,leased,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,no claim
956388,65+,female,majority,0-9y,university,upper class,0.5825241940039297,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
752140,26-39,male,minority,10-19y,university,upper class,0.5368092797791182,owned,before 2015,0.0,0.0,32765,10000.0,sedan,4,1,2,claim
213655,26-39,male,majority,0-9y,none,poverty,0.4169920563241429,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
148832,26-39,female,minority,10-19y,none,poverty,0.342387746877925,leased,before 2015,0.0,1.0,32765,16000.0,sedan,1,0,0,claim
789148,40-64,female,majority,20-29y,university,upper class,0.608886215665948,owned,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,4,no claim
849512,26-39,male,majority,10-19y,university,upper class,0.6178357715162752,owned,after 2015,1.0,1.0,10238,13000.0,sports car,2,0,1,no claim
9905,40-64,female,majority,20-29y,high school,middle class,0.5178496298297631,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
989673,65+,male,majority,30y+,university,upper class,0.3592855427664432,owned,after 2015,1.0,1.0,10238,12000.0,sedan,3,2,6,no claim
34367,16-25,female,majority,0-9y,none,poverty,0.3577661962837313,leased,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
894225,16-25,female,majority,0-9y,none,poverty,0.5213510383697199,leased,before 2015,0.0,0.0,21217,17000.0,sedan,0,0,0,claim
415401,26-39,female,majority,10-19y,high school,poverty,0.432539923784168,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,1,no claim
650065,65+,male,majority,30y+,university,upper class,0.5250327586154788,owned,before 2015,1.0,1.0,10238,8000.0,sedan,4,0,5,no claim
746070,26-39,female,majority,10-19y,high school,upper class,0.6060530513609844,owned,before 2015,0.0,1.0,32765,10000.0,sedan,1,1,0,no claim
588914,16-25,male,majority,0-9y,none,poverty,0.462436123038845,leased,before 2015,1.0,0.0,32765,9000.0,sedan,0,0,0,claim
231584,40-64,male,majority,20-29y,university,upper class,0.5663465365881118,owned,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,5,no claim
963221,26-39,male,minority,10-19y,university,middle class,0.6247336298349684,owned,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,1,no claim
162234,26-39,male,majority,10-19y,high school,poverty,0.387568324511354,owned,before 2015,0.0,0.0,10238,18000.0,sedan,0,1,1,no claim
278500,40-64,male,majority,20-29y,university,upper class,0.5820403536659148,owned,after 2015,0.0,1.0,10238,14000.0,sedan,2,0,4,no claim
379046,26-39,female,majority,10-19y,university,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,0,no claim
869386,26-39,male,majority,10-19y,university,poverty,0.2850422794706853,leased,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,1,no claim
903626,26-39,female,majority,0-9y,high school,poverty,0.5369101162372529,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,claim
163162,65+,male,majority,20-29y,university,upper class,0.6337853539861222,owned,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,no claim
202791,16-25,male,majority,0-9y,university,working class,0.4787770486032221,leased,after 2015,0.0,0.0,32765,15000.0,sedan,0,0,0,claim
970398,40-64,female,majority,20-29y,university,middle class,0.5943257055284643,owned,before 2015,1.0,0.0,10238,10000.0,sports car,3,1,1,no claim
428267,40-64,male,majority,20-29y,university,upper class,0.6607949382386376,owned,after 2015,1.0,1.0,32765,10000.0,sedan,7,0,1,no claim
894548,40-64,female,majority,0-9y,high school,working class,0.434199369972067,leased,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,claim
822297,40-64,male,majority,20-29y,university,upper class,0.5710183409684905,owned,before 2015,0.0,1.0,10238,14000.0,sedan,3,1,7,no claim
776868,40-64,male,majority,20-29y,university,upper class,0.7408836608342264,owned,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,5,no claim
247573,26-39,female,majority,10-19y,university,upper class,0.6162893385757949,owned,before 2015,1.0,1.0,92101,12000.0,sedan,0,0,1,no claim
224883,16-25,male,minority,0-9y,high school,working class,0.5250327586154788,leased,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
625221,40-64,female,minority,0-9y,high school,upper class,0.6312183625354687,owned,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
686371,40-64,male,majority,20-29y,none,poverty,0.5250327586154788,leased,before 2015,0.0,1.0,32765,14000.0,sedan,8,0,2,no claim
158028,16-25,female,majority,0-9y,high school,working class,0.4295825126499048,owned,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
10217,65+,male,majority,30y+,high school,upper class,0.5244870788093159,owned,after 2015,1.0,1.0,10238,13000.0,sedan,2,0,4,no claim
498650,65+,male,minority,10-19y,high school,upper class,0.5127680383278216,owned,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,no claim
897708,26-39,male,majority,10-19y,high school,working class,0.389233759485732,leased,before 2015,0.0,0.0,10238,16000.0,sedan,2,0,0,claim
966269,65+,male,majority,0-9y,university,upper class,0.5250327586154788,owned,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,claim
361846,40-64,female,majority,20-29y,university,upper class,0.6923202824735519,owned,before 2015,1.0,1.0,32765,5000.0,sedan,6,0,4,no claim
768767,40-64,female,majority,0-9y,university,upper class,0.7226016411670321,leased,before 2015,1.0,1.0,32765,12000.0,sedan,0,0,0,claim
918841,65+,male,majority,10-19y,high school,upper class,0.5764795251446632,owned,after 2015,1.0,1.0,32765,12000.0,sedan,3,1,0,no claim
534966,26-39,female,majority,0-9y,university,upper class,0.5250327586154788,owned,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,claim
714908,40-64,female,majority,20-29y,high school,middle class,0.6214429576980997,owned,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,1,no claim
938070,40-64,female,majority,10-19y,high school,middle class,0.6260582248737127,owned,before 2015,0.0,0.0,10238,16000.0,sedan,1,1,0,no claim
474190,65+,male,majority,30y+,university,upper class,0.6324917354132804,owned,before 2015,0.0,1.0,32765,13000.0,sedan,10,0,2,no claim
944620,16-25,female,majority,0-9y,high school,poverty,0.4210019848954937,leased,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,claim
356287,16-25,female,majority,0-9y,high school,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,no claim
190345,65+,female,majority,30y+,high school,upper class,0.496581479212548,leased,after 2015,1.0,1.0,10238,12000.0,sedan,3,0,0,no claim
66528,26-39,male,minority,10-19y,none,poverty,0.1902502054363816,leased,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,1,claim
93756,26-39,male,majority,10-19y,high school,upper class,0.6742012277595035,owned,after 2015,0.0,1.0,10238,15000.0,sports car,1,0,0,no claim
938705,26-39,male,majority,10-19y,none,poverty,0.2776464231642333,leased,before 2015,1.0,1.0,32765,10000.0,sports car,4,0,4,no claim
481169,65+,female,majority,10-19y,none,working class,0.4438047319930954,owned,before 2015,1.0,1.0,10238,13000.0,sedan,1,0,0,no claim
270409,65+,male,majority,30y+,university,upper class,0.6738192020225572,owned,after 2015,0.0,1.0,10238,12000.0,sedan,9,0,5,no claim
614606,40-64,male,majority,0-9y,university,middle class,0.5720994618726241,owned,before 2015,0.0,0.0,10238,12000.0,sports car,0,0,0,no claim
890778,40-64,female,majority,20-29y,university,middle class,0.5464164840061576,owned,before 2015,1.0,0.0,10238,10000.0,sedan,4,0,3,no claim
275062,65+,female,majority,0-9y,high school,upper class,0.5338125514718479,owned,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
958992,26-39,male,majority,10-19y,high school,working class,0.534353992539389,owned,after 2015,0.0,1.0,32765,12000.0,sedan,2,0,0,no claim
84982,65+,female,majority,20-29y,high school,upper class,0.6152347771487434,leased,before 2015,1.0,1.0,32765,10000.0,sedan,1,2,0,no claim
1924,65+,female,minority,30y+,high school,upper class,0.627568733571934,owned,after 2015,0.0,1.0,10238,17000.0,sedan,1,1,1,no claim
148601,65+,female,minority,30y+,high school,upper class,0.6983886035692345,owned,before 2015,0.0,1.0,10238,10000.0,sedan,5,2,4,no claim
629208,26-39,female,majority,10-19y,high school,upper class,0.6146990302171157,owned,before 2015,0.0,0.0,32765,12000.0,sedan,1,1,0,no claim
164381,16-25,female,majority,0-9y,high school,middle class,0.6840833742526795,owned,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,no claim
215945,40-64,male,majority,20-29y,university,upper class,0.6526266450815712,leased,after 2015,1.0,1.0,10238,9000.0,sedan,1,0,3,no claim
472589,65+,female,minority,30y+,university,upper class,0.5662385712592211,owned,before 2015,0.0,1.0,10238,11000.0,sedan,7,1,2,no claim
67880,26-39,male,majority,10-19y,high school,middle class,0.4399964527913904,owned,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,3,no claim
873673,26-39,female,minority,10-19y,high school,working class,0.4580647747191491,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,no claim
307277,26-39,male,majority,0-9y,high school,working class,0.5250327586154788,owned,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
732332,40-64,male,majority,20-29y,university,upper class,0.5250327586154788,owned,before 2015,0.0,1.0,32765,11000.0,sedan,6,2,0,no claim
152123,65+,female,majority,30y+,high school,upper class,0.6607566635682514,leased,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,3,no claim
489823,16-25,male,majority,0-9y,high school,poverty,0.3189052382411765,owned,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,claim
336494,40-64,male,majority,0-9y,university,upper class,0.6085697407032967,owned,after 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,no claim
972020,65+,female,majority,30y+,high school,upper class,0.639626053228194,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,1,0,no claim
260201,26-39,female,majority,10-19y,high school,middle class,0.4996760395517626,owned,after 2015,0.0,0.0,10238,16000.0,sedan,1,0,1,no claim
939217,40-64,female,majority,10-19y,university,upper class,0.5250327586154788,owned,before 2015,0.0,1.0,32765,10000.0,sedan,5,0,1,no claim
433152,16-25,male,majority,0-9y,high school,working class,0.5250327586154788,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,claim
928536,16-25,female,majority,0-9y,high school,poverty,0.2817333572094793,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,claim
615428,26-39,male,majority,10-19y,high school,poverty,0.4514433140453183,owned,before 2015,0.0,0.0,10238,14000.0,sedan,2,1,1,no claim
112063,26-39,female,majority,10-19y,none,poverty,0.2478479628708958,owned,before 2015,0.0,1.0,10238,16000.0,sedan,0,1,0,no claim
172803,40-64,male,majority,0-9y,university,upper class,0.4417132728803951,owned,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,no claim
42694,16-25,male,majority,0-9y,high school,poverty,0.5250327586154788,leased,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,claim
54408,16-25,male,majority,0-9y,none,poverty,0.4092427564400384,leased,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
10119,65+,female,majority,0-9y,high school,upper class,0.4494562548465213,leased,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,claim
